route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color
2452_94,2452,94,Budgewoi to Tuggerah via San Remo & Wyong,Central Coast Buses Network,700,00B5EF,FFFFFF
2452_95,2452,95,Lake Haven to Morisset via Gwandalan & Mannering Park,Central Coast Buses Network,700,00B5EF,FFFFFF
2452_95X,2452,95X,Lake Haven to Wyee via Gwandalan,Central Coast Buses Network,700,00B5EF,FFFFFF
2452_96,2452,96,Budgewoi to Wyee via Blue Haven,Central Coast Buses Network,700,00B5EF,FFFFFF
2452_97,2452,97,Lake Haven to Wyee and Mannering Park (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2452_98,2452,98,Lake Haven to Chain Valley Bay via Blue Haven (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2452_99,2452,99,"Lake Haven to Charlestown via Blue Haven, Gwandalan & Swansea",Central Coast Buses Network,700,00B5EF,FFFFFF
2453_15,2453,15,Bay Village to Tuggerah,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_16,2453,16,The Entrance to Wyong,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_17,2453,17,The Entrance North to Gosford,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_18,2453,18,The Entrance to Gosford,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_19,2453,19,Wyong to Gosford,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_20,2453,20,Gosford to Matcham via Erina Fair (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2453_21,2453,21,The Entrance North to Gosford via Bateau Bay East,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_22,2453,22,The Entrance to Gosford via Killarney Vale,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_23,2453,23,The Entrance to Gosford via Bateau Bay West,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_24,2453,24,The Entrance to Wyong,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_25,2453,25,The Entrance to Wyong,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_26,2453,26,The Entrance to Wyong,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_28,2453,28,The Entrance to Gosford via Springfield,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_29,2453,29,Bay Village to Wyong Hospital via Lake Haven,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_30,2453,30,South Tacoma to Wyong (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2453_40,2453,40,North Gosford to Gosford (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2453_41,2453,41,West Gosford to Gosford (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2453_42,2453,42,Point Frederick to Gosford,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_43,2453,43,Springfield to Gosford,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_44,2453,44,Erina Fair to Gosford via Springfield,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_45,2453,45,Mingara to Bay Village via Bateau Bay West,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_47,2453,47,Ourimbah to Tuggerah,Central Coast Buses Network,700,00B5EF,FFFFFF
2453_48,2453,48,Bay Village to Tumbi Umbi (Loop Service),Central Coast Buses Network,700,00B5EF,FFFFFF
2453_S601,2453,S601,Bateau Bay PS to Killarney Vale PS,School Buses,712,00B5EF,FFFFFF
2453_S602,2453,S602,Bateau Bay PS to Wamberal PS,School Buses,712,00B5EF,FFFFFF
2453_S603,2453,S603,Bateau Bay PS to Bateau Bay Killarney Vale and Tumbi Rd,School Buses,712,00B5EF,FFFFFF
2453_S604,2453,S604,Berkeley Vale PS to Bateau Bay,School Buses,712,00B5EF,FFFFFF
2453_S605,2453,S605,Berkeley Vale PS to St John Fisher School,School Buses,712,00B5EF,FFFFFF
2453_S606,2453,S606,Berkeley Vale PS to St Peters College ,School Buses,712,00B5EF,FFFFFF
2453_S607,2453,S607,Brooke Av PS to St John Fisher School,School Buses,712,00B5EF,FFFFFF
2453_S608,2453,S608,Brooke Av PS to Cresthaven Av near Dunning Av,School Buses,712,00B5EF,FFFFFF
2453_S609,2453,S609,Central Coast Grammar School to Gosford Statioten,School Buses,712,00B5EF,FFFFFF
2453_S610,2453,S610,Central Coast Grammar School to Gosford East PS,School Buses,712,00B5EF,FFFFFF
2453_S611,2453,S611,Central Coast Grammar School to Barralong Rd via East Gosford,School Buses,712,00B5EF,FFFFFF
2453_S612,2453,S612,Central Coast Grammar School to The Entrance North,School Buses,712,00B5EF,FFFFFF
2453_S613,2453,S613,Central Coast Grammar School to Chittaway Shopping Centre,School Buses,712,00B5EF,FFFFFF
2453_S614,2453,S614,Central Coast Grammar School to Holgate & Matcham,School Buses,712,00B5EF,FFFFFF
2453_S615,2453,S615,Central Coast Adventist School to Gosford Station,School Buses,712,00B5EF,FFFFFF
2453_S616,2453,S616,Chertsey PS to Erina HS,School Buses,712,00B5EF,FFFFFF
2453_S617,2453,S617,Chertsey PS to Gosford Station,School Buses,712,00B5EF,FFFFFF
2453_S618,2453,S618,Chittaway Bay PS to Chittaway Shops via Berkeley Rd,School Buses,712,00B5EF,FFFFFF
2453_S619,2453,S619,Chittaway Bay PS to St Peters Catholic College,School Buses,712,00B5EF,FFFFFF
2453_S620,2453,S620,Erina Heights PS to Windsor Rd at Willoughby Rd,School Buses,712,00B5EF,FFFFFF
2453_S621,2453,S621,Erina Heights PS to Woodport PS,School Buses,712,00B5EF,FFFFFF
2453_S622,2453,S622,Erina Heights PS to Central Coast Grammar School via Matcham & Wamberal,School Buses,712,00B5EF,FFFFFF
2453_S623,2453,S623,Woodport PS to Central Coast Grammar School,School Buses,712,00B5EF,FFFFFF
2453_S624,2453,S624,Gosford HS to Gosford Station via Springfield,School Buses,712,00B5EF,FFFFFF
2453_S625,2453,S625,Gosford HS to Bateau Bay via Killarney Vale,School Buses,712,00B5EF,FFFFFF
2453_S626,2453,S626,Gosford HS to Bateau Bay via Forresters Beach,School Buses,712,00B5EF,FFFFFF
2453_S627,2453,S627,Gosford PS to Erina Fair via Springfield,School Buses,712,00B5EF,FFFFFF
2453_S628,2453,S628,Gosford PS to Pacific Hwy after Pemell St via North Gosford,School Buses,712,00B5EF,FFFFFF
2453_S629,2453,S629,St Patricks PS to Gosford Station via Point Frederick,School Buses,712,00B5EF,FFFFFF
2453_S630,2453,S630,Gosford PS to Gertrude St at Dwyer St,School Buses,712,00B5EF,FFFFFF
2453_S632,2453,S632,Henry Kendall HS to Gosford Station,School Buses,712,00B5EF,FFFFFF
2453_S634,2453,S634,Gosford East PS to Chertsey PS,School Buses,712,00B5EF,FFFFFF
2453_S635,2453,S635,Green Point College to Bateau Bay,School Buses,712,00B5EF,FFFFFF
2453_S636,2453,S636,Central Coast Grammar School to Central Coast Hwy via Holgate & Matcham,School Buses,712,00B5EF,FFFFFF
2453_S637,2453,S637,Green Point College to Bateau Bay via Tumbi Rd,School Buses,712,00B5EF,FFFFFF
2453_S638,2453,S638,Henry Kendall HS to Gosford Station via North Gosford,School Buses,712,00B5EF,FFFFFF
2453_S639,2453,S639,Killarney Vale PS to Tumbi Creek Rd via Chittaway Rd,School Buses,712,00B5EF,FFFFFF
2453_S640,2453,S640,Lisarow HS to Tuggerah Station,School Buses,712,00B5EF,FFFFFF
2453_S641,2453,S641,Wyong HS to Bateau Bay via Berkeley Vale,School Buses,712,00B5EF,FFFFFF
2453_S642,2453,S642,Star of the Sea Catholic School to Wamberal PS,School Buses,712,00B5EF,FFFFFF
2453_S643,2453,S643,Erina HS to East Gosford via Springfield,School Buses,712,00B5EF,FFFFFF
